Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Egypt, Arab Rep.",EGY,3.70334778,3.755773439,3.801897997,3.84424865,3.884596045,3.92418741,3.961127547,3.993112714,4.020591527,4.044679727,4.066392357,4.088687555,4.111750461,4.133589558,4.153970323,4.172854033,4.190781315,4.203727567,4.211153591,4.216574845,4.2203222,4.220201651,4.215935171,4.210261233,4.204988849,4.200648723,4.197380333,4.19782769,4.20411295,4.21608618,4.233061507,4.257257405,4.282445813,4.305284757,4.330164593,4.358003384,4.389145033,4.422183339,4.451340455,4.470331795,4.475901798,4.471363727,4.459388858,4.430573057,4.382860745,4.325079499,4.2651105,4.208972733,4.16476064,4.141035626,4.141986284,4.17120095,4.227675452,4.287214541,4.330787585,4.363911417,4.404531489,4.465877731,4.542725781,4.627644387,4.708709059,4.774544695
Euro area,EMU,10.2513704,10.39516859,10.54356123,10.66745218,10.81286549,10.99469058,11.19249978,11.3943416,11.57875412,11.7521448,11.94309889,12.13498961,12.31954864,12.50291594,12.68286288,12.85428807,13.00932454,13.17749943,13.35662611,13.51383092,13.56258464,13.46079835,13.29266911,13.10789303,13.00497167,13.10187581,13.3201862,13.54087963,13.75366725,13.95648174,14.16023749,14.36898608,14.57832981,14.79405133,15.01957572,15.26358096,15.50064319,15.71123901,15.90572223,16.10943433,16.34662744,16.59883222,16.83126989,17.03798514,17.26770595,17.53043201,17.76019715,17.90688832,18.03761549,18.20516903,18.34777917,18.53143686,18.82290685,19.15064153,19.49715341,19.81179831,20.09360762,20.36397044,20.62863469,20.90321857,21.17466185,21.43991709
Eritrea,ERI,2.819835774,2.78327498,2.748687895,2.71532238,2.684266235,2.655163099,2.627265294,2.60102437,2.576591309,2.554931779,2.536519405,2.520949539,2.50846952,2.499207238,2.49317074,2.490235149,2.490005239,2.493460753,2.50013843,2.509157572,2.519841144,2.531064586,2.543394789,2.557485785,2.573969592,2.593691959,2.616649522,2.642705259,2.67169247,2.701900428,2.736423003,2.776944126,2.824683927,2.8652943,2.903941248,2.929788587,2.952024305,2.992632533,3.038118337,3.069073678,3.102329223,3.145341666,3.184255939,3.21511289,3.240733955,3.276422345,3.324493341,3.380069665,3.428412402,3.479682142,3.539141101,3.603272883,3.674234365,3.7345963,3.798716685,3.84822662,3.874111796,3.906568072,3.936916001,3.969068983,3.996576926,4.00741704
Spain,ESP,8.190235261,8.372251791,8.508256652,8.578982463,8.633532123,8.789510854,8.990490267,9.149177338,9.321028274,9.477897172,9.659223788,9.828083876,9.975216839,10.12784733,10.21976232,10.33208464,10.4935161,10.65088124,10.81701771,10.98532335,11.16235272,11.31854335,11.4680083,11.62365443,11.79057601,12.00398628,12.27744457,12.60460635,12.95327216,13.30625836,13.66159466,13.99008818,14.28660199,14.58306557,14.89292337,15.22240613,15.55070763,15.87281394,16.19481013,16.47109612,16.71693279,16.97628934,17.07723351,16.96139976,16.75179691,16.66393654,16.63927835,16.52347505,16.52296286,16.69152014,16.94777566,17.21089791,17.4919299,17.88474757,18.29378487,18.58662625,18.82382503,19.06741195,19.2922224,19.4846195,19.67250859,19.90288171
Estonia,EST,10.53639218,10.61510181,10.65744349,10.7253278,10.86544318,11.03452466,11.18644548,11.35306524,11.53694669,11.67009218,11.77287942,11.8942547,12.033708,12.14274259,12.24902044,12.35403809,12.42361646,12.4958236,12.54045565,12.55226294,12.49631851,12.30625767,12.03558441,11.82409535,11.65307059,11.45104609,11.34927667,11.35005981,11.39353649,11.49665428,11.63287226,11.83513059,12.21953782,12.6975201,13.11238461,13.51138339,13.9201698,14.31322063,14.60571245,14.7771444,14.98321434,15.27462825,15.63270352,16.01107641,16.37337195,16.70903886,17.06763782,17.36128801,17.43560823,17.43113698,17.44268833,17.5731056,17.8636286,18.19907943,18.56239435,18.88949699,19.18562259,19.46937817,19.68010377,19.90221083,20.181181,20.37140034
Ethiopia,ETH,2.833170333,2.813273751,2.790051661,2.76877093,2.757968697,2.757655786,2.762799646,2.777722332,2.802110696,2.824660568,2.841597816,2.855747698,2.864375915,2.867296342,2.865302405,2.859125366,2.857387115,2.857017319,2.852631893,2.847487056,2.841814731,2.836545997,2.830660993,2.80839352,2.772317296,2.741663291,2.717995661,2.709694247,2.713561685,2.710659495,2.699726421,2.702574001,2.702875403,2.686916852,2.671580144,2.645900581,2.623361733,2.624328248,2.633529212,2.631736634,2.634311956,2.644614215,2.650499226,2.656646654,2.665784412,2.677414603,2.689751233,2.701854987,2.717318848,2.742263798,2.774570601,2.81179342,2.852814186,2.891597912,2.926040214,2.960242401,2.995196885,3.030466857,3.066924085,3.103883262,3.130096838,3.138420379
European Union,EUU,9.579313225,9.734232052,9.893997139,10.03750752,10.20169107,10.40158489,10.61877524,10.83574923,11.0367634,11.22545535,11.42565844,11.62630676,11.82471221,12.02275449,12.21537458,12.39969111,12.56453719,12.73948277,12.91979604,13.07287461,13.11357088,13.00504797,12.8301364,12.63355406,12.52817091,12.6125735,12.80135907,13.00126701,13.20393593,13.40009059,13.59756638,13.79948983,14.00056829,14.20998613,14.42977883,14.66935706,14.90301816,15.1115168,15.30468201,15.50217223,15.72560201,15.96047605,16.18536714,16.38603402,16.60249023,16.84262198,17.05448667,17.20260895,17.33971798,17.50959201,17.66255784,17.86231476,18.17056275,18.51489761,18.8807927,19.22357928,19.54109363,19.84737019,20.14875575,20.45972635,20.76226135,21.04049671
Fragile and conflict affected situations,FCS,3.886362066,3.915703041,3.931848803,3.943872493,3.961582187,3.997027975,4.030495031,4.054175345,4.088402432,4.12039771,4.139759508,4.162535141,4.194335717,4.21939382,4.246186005,4.273052258,4.299987019,4.332813402,4.358038615,4.367552946,4.355857225,4.321354536,4.272912883,4.231128291,4.201426244,4.169661611,4.147582562,4.141692629,4.143871585,4.152981047,4.156799768,4.171928801,4.18037977,4.184735958,4.180935459,4.169008742,4.153897895,4.131315429,4.098257271,4.05834247,4.033156654,4.025649849,4.031546291,4.040498153,4.042664805,4.03660809,4.02326853,4.001116061,3.96636966,3.932530138,3.901654244,3.882957095,3.878964987,3.879009452,3.886921356,3.905028154,3.927003887,3.952408178,3.979975919,4.009351412,4.025824095,4.022707394
Finland,FIN,7.31479335,7.443570068,7.543923073,7.674794559,7.864959481,8.049606278,8.231527156,8.420228961,8.600086218,8.849521354,9.158372265,9.429987356,9.702002077,9.997277208,10.30160262,10.61613103,10.92678094,11.23971074,11.52450341,11.77230672,11.97671976,12.11332901,12.23393423,12.35069968,12.39485451,12.48434623,12.67954713,12.86252631,13.04375777,13.22350432,13.38611203,13.5427657,13.68811855,13.83359271,14.01464875,14.21847307,14.40033243,14.55221532,14.66468369,14.77225495,14.91885277,15.07954169,15.24843645,15.45948975,15.72425074,15.93722235,16.23496641,16.48791411,16.63078692,16.88104008,17.26026736,17.82220518,18.45005739,19.07255025,19.66451336,20.20729776,20.68212386,21.14393617,21.61328854,22.0597926,22.49009308,22.89150707
Fiji,FJI,2.584853213,2.51173304,2.449639989,2.396323387,2.354277329,2.333852157,2.363908135,2.376714025,2.351184535,2.340834022,2.338839365,2.347957572,2.367600962,2.390066111,2.417551952,2.453263217,2.482922979,2.510892074,2.540944133,2.573629383,2.607428231,2.633622451,2.654411032,2.674190772,2.696742433,2.730180724,2.797521065,2.836131949,2.823567121,2.811361142,2.800058942,2.792635876,2.791925105,2.79904232,2.813277888,2.834220684,2.861066979,2.919626833,3.007564984,3.099870479,3.19432174,3.288998241,3.380607995,3.475569014,3.582577252,3.695408799,3.813627938,3.937357969,4.037500676,4.113514518,4.200263045,4.307789525,4.429954591,4.557158387,4.686858316,4.783962058,4.866279532,4.993479457,5.157040945,5.342939221,5.539252647,5.718414098
France,FRA,11.66885588,11.74478572,11.85374525,11.9274731,12.03536446,12.17579237,12.33439872,12.51573905,12.67234819,12.79781626,12.92515823,13.05504573,13.1706706,13.28776785,13.41404818,13.54534306,13.65501328,13.77817969,13.9209177,14.03903718,13.98429511,13.69818184,13.37076,13.09967276,12.90710288,12.95858998,13.20249806,13.43640075,13.66044899,13.87630523,14.0963546,14.32870884,14.55839813,14.78487871,15.01460565,15.25436259,15.48626579,15.70010189,15.88082264,16.02846202,16.1551237,16.26208506,16.35571388,16.42458654,16.50704266,16.57583097,16.59016089,16.62768603,16.72506196,16.84885595,16.98227886,17.26770392,17.71161851,18.17498585,18.6484202,19.10506446,19.52716296,19.9283842,20.31023071,20.67632521,21.00954771,21.32325522
Faroe Islands,FRO,7.999063067,8.0918084,8.18436633,8.273279638,8.33961106,8.403835307,8.471147318,8.525695256,8.563532241,8.609463175,8.681391626,8.756738675,8.837522898,8.937893903,9.055960586,9.183773938,9.316883655,9.459752658,9.640061479,9.83861102,10.05597622,10.31343865,10.56165019,10.80291481,11.04575163,11.26055952,11.43748234,11.5865007,11.68134243,11.71509792,11.88525453,12.22588949,12.57893078,12.95236828,13.36588792,13.63999543,13.68095519,13.67891135,13.65986849,13.61177785,13.57110787,13.511731,13.42789396,13.36632096,13.32923513,13.3449986,13.46842465,13.72786204,14.09479153,14.47981086,14.78929973,15.06339709,15.45106062,15.94241811,16.51724458,17.00244794,17.31111111,17.5172455,17.62339319,17.68735125,17.80787942,17.90275769
"Micronesia, Fed. Sts.",FSM,3.516220209,3.526507714,3.534670289,3.530261629,3.49776058,3.45849997,3.428183894,3.402886567,3.378755423,3.355435001,3.331977148,3.321054497,3.316469927,3.30967232,3.306560491,3.283597655,3.238267385,3.199846031,3.181306697,3.173489489,3.163233877,3.152258344,3.14543621,3.143602756,3.148708836,3.160898307,3.171029852,3.178954171,3.193085333,3.210859897,3.223532753,3.236663265,3.32335533,3.466943318,3.574857479,3.580233486,3.509049059,3.436423025,3.358885518,3.284053111,3.287574356,3.380125683,3.477049598,3.541880953,3.562535053,3.536145664,3.479569542,3.412701311,3.341627991,3.272069901,3.23875915,3.301602603,3.44630054,3.635961863,3.86107646,4.114688726,4.372051981,4.627797574,4.905389934,5.2182423,5.558999701,5.882560925
Gabon,GAB,7.708536253,7.718228714,7.720435793,7.715380629,7.704469652,7.687727725,7.664445036,7.635150518,7.600621327,7.548218696,7.481764659,7.41593932,7.349553544,7.279690471,7.205411436,7.127038924,7.045348889,6.960480221,6.870888245,6.778464436,6.682744198,6.582612015,6.478529861,6.37308539,6.2679307,6.163465103,6.060616387,5.958786387,5.857346442,5.757447133,5.659709418,5.564433487,5.471513698,5.381782548,5.29603305,5.213937346,5.135576972,5.05939112,4.984948323,4.91181042,4.838976397,4.767065415,4.697114697,4.628672063,4.558469194,4.484545237,4.410015211,4.337666117,4.267777432,4.200983163,4.138436858,4.081495063,4.031730735,3.984541273,3.942816338,3.916309304,3.901724926,3.894280739,3.893638332,3.899458954,3.904390395,3.897822422
United Kingdom,GBR,11.72430582,11.79556458,11.85413444,11.91273785,12.01665847,12.17227621,12.32947692,12.5033629,12.67886324,12.84452064,13.02679864,13.22250219,13.4182585,13.61575204,13.82262681,14.03320348,14.22776614,14.42230967,14.62499232,14.79876261,14.93299545,15.007818,14.99570072,14.92795993,14.94764665,15.11456451,15.31969684,15.48602512,15.59861361,15.664005,15.71564929,15.75973872,15.78768647,15.79142013,15.79477433,15.80548415,15.80530718,15.79660223,15.76942808,15.73273837,15.71892126,15.73506986,15.76211817,15.78896268,15.81827647,15.83729455,15.84610558,15.89123421,15.99703593,16.15728838,16.3429417,16.59763442,16.95281509,17.30056237,17.58128987,17.7986611,17.97395859,18.14347532,18.32213612,18.53070305,18.7225119,18.91609894
Georgia,GEO,7.469137296,7.304520864,7.159264211,7.048800992,6.975161467,6.945775939,7.027395914,7.190010929,7.350844417,7.518736793,7.620083341,7.675190821,7.7576909,7.862097502,7.98905103,8.124396417,8.254565863,8.371376221,8.492007318,8.608688712,8.655956987,8.618076444,8.536704641,8.46597963,8.434792609,8.42839876,8.437777536,8.456409412,8.519636703,8.666331894,8.884873616,9.158283315,9.499434803,9.902104549,10.30608176,10.66201404,10.96082097,11.22326312,11.4634921,11.67565005,11.91763193,12.24340126,12.64752215,13.11686212,13.5882951,14.00521536,14.2995411,14.33652193,14.08515378,13.68995301,13.3985573,13.32627009,13.43068314,13.66218769,13.84969404,13.95089061,14.064957,14.17781489,14.27850198,14.39327169,14.50160014,14.55674325
Ghana,GHA,2.957986026,2.978908934,3.105727743,3.208724897,3.288626365,3.341717419,3.368067776,3.375786027,3.37245633,3.347674825,3.277741571,3.135013068,2.975265997,2.856624182,2.767719339,2.707160773,2.671284864,2.658132246,2.6677,2.693576364,2.607101556,2.438229653,2.356480457,2.335127395,2.340024852,2.371078927,2.411985901,2.456856067,2.501384129,2.550983988,2.607305427,2.667180611,2.72922885,2.790607592,2.849003426,2.907868364,2.970641212,3.032845805,3.093059296,3.149486712,3.193584888,3.222638799,3.242038881,3.255962607,3.261175114,3.256541298,3.248456421,3.238019396,3.219519029,3.193367401,3.166406247,3.140671423,3.118332483,3.108604693,3.118721873,3.138228376,3.164405589,3.206191238,3.262254957,3.332054873,3.405507542,3.476763941
Gibraltar,GIB,8.27853264,8.442699655,8.530720482,8.543165468,8.538570266,8.605366068,8.669363076,8.687667186,8.633514907,8.581312234,8.62282181,8.775721305,8.986934085,9.18443255,9.386755944,9.569942445,9.727819896,9.86360348,9.968404423,10.05660773,10.1743579,10.2796766,10.41645013,10.67752556,11.00805891,11.37770493,11.77120606,12.1179966,12.43571429,12.73137698,12.96079364,13.18202872,13.36611616,13.55004056,13.81522277,14.05979242,14.18802175,14.31784788,14.57183695,14.88689498,15.16680785,15.41278115,15.62427176,15.7467934,15.84656637,15.93181389,15.86845574,15.6137485,15.34615195,15.29925207,15.64039409,16.06864029,16.34042818,16.73043103,17.26704055,17.80162672,18.30953478,18.7626526,19.17575349,19.59278579,20.04219087,20.43037084
Guinea,GIN,4.462235487,4.382919667,4.310215126,4.245222656,4.188838619,4.14072655,4.101060054,4.069600778,4.046582859,4.029316357,4.01652009,4.008969572,4.006347359,4.00845225,4.01607457,4.031294208,4.053862174,4.081684856,4.112519111,4.14295303,4.171110595,4.19665641,4.219054886,4.238373473,4.25403379,4.26559039,4.272143641,4.273658452,4.269592598,4.259924215,4.244410872,4.223748701,4.201753609,4.178284504,4.152015282,4.123630035,4.093417573,4.072484011,4.055785735,4.033066105,4.009899523,3.993237045,3.972544442,3.940543449,3.906600563,3.871193299,3.836677607,3.80249713,3.767429448,3.732630911,3.697819848,3.661978025,3.622510495,3.576952683,3.51223562,3.461066161,3.440495483,3.424473023,3.412131608,3.403468761,3.386810565,3.355724611
"Gambia, The",GMB,2.738531485,2.749503106,2.759344132,2.768248177,2.776813218,2.785746583,2.794785836,2.803982013,2.813076604,2.822057465,2.829980813,2.837595406,2.846115491,2.854518189,2.925261891,3.055102797,3.182651534,3.310994671,3.437799974,3.55740806,3.667204529,3.760469869,3.83750807,3.9178544,3.93677971,3.896684243,3.871346937,3.860313914,3.858823089,3.858484074,3.856323493,3.851787112,3.83271119,3.775244295,3.706953206,3.669833342,3.651012063,3.632264795,3.611738482,3.588724374,3.562094663,3.531888043,3.498371624,3.421916071,3.312099738,3.213805614,3.125237393,3.047169969,2.980624171,2.924069242,2.874191842,2.829779823,2.786613774,2.732920775,2.664161435,2.59820379,2.547961327,2.509804482,2.482457983,2.468189535,2.454996999,2.436138581
Guinea-Bissau,GNB,3.971737233,3.987172177,3.975359058,3.975820806,3.996067609,4.034706858,4.054609639,4.030137082,3.979608363,3.959995203,3.963661716,3.990317939,4.042537126,4.095055893,4.243351447,4.448517401,4.601107535,4.703461144,4.764149845,4.750495528,4.763473999,4.853915643,4.937403152,5.01447453,5.081981179,5.138386469,5.184972474,5.222434533,5.251784182,5.274206122,5.292124035,5.178871576,4.949826694,4.740854365,4.54691878,4.367216184,4.199527531,4.037533039,3.880975043,3.732902657,3.595566962,3.468124195,3.347612446,3.233032102,3.125851423,3.026753762,2.936231496,2.855527731,2.785247423,2.726959319,2.680541762,2.645590444,2.622831791,2.612365466,2.613535524,2.626725973,2.651547258,2.685434001,2.725492992,2.768876146,2.799395583,2.81180713
Equatorial Guinea,GNQ,5.197100441,5.150157843,5.101985657,5.051975493,4.997195796,4.937637602,4.874352027,4.809095449,4.744794648,4.677336394,4.60507012,4.541250803,4.491718026,4.44857499,4.402383685,4.353397832,4.297290394,4.243911606,4.203362173,4.154969426,4.112265649,4.087725206,4.066307512,4.011652769,3.925618969,3.841518689,3.764390203,3.696274312,3.63438152,3.576450177,3.522293035,3.470715162,3.421667569,3.375102838,3.330604898,3.289489523,3.252124626,3.218372773,3.186265947,3.154366566,3.134119832,3.13053295,3.138179762,3.155704645,3.18180443,3.216334876,3.258441548,3.305229842,3.351201517,3.389668923,3.41445075,3.36339364,3.253296337,3.159916748,3.097863391,3.071776494,3.074357373,3.09700047,3.128437915,3.158566429,3.166539112,3.147971003
Greece,GRC,8.101816798,8.323146916,8.593739115,8.89061049,9.200985601,9.527436696,9.87784296,10.21733569,10.53221232,10.83844238,11.1484857,11.45086892,11.72478223,11.97556307,12.21641497,12.43973666,12.63985195,12.81273252,12.95841136,13.0701842,13.12644791,13.14130256,13.14554397,13.15230011,13.1667834,13.20087724,13.26951654,13.36841244,13.51118835,13.70281412,13.92969306,14.18618902,14.46209092,14.7638215,15.075751,15.37853492,15.68359871,16.0011608,16.31382219,16.6109151,16.90007319,17.19939291,17.51384307,17.82167235,18.1080217,18.36462538,18.5525864,18.6547347,18.76555583,18.96189461,19.25112629,19.61144961,19.949981,20.23895631,20.52246124,20.80453584,21.09836217,21.37256045,21.61863558,21.88048278,22.18141685,22.50814117
Grenada,GRD,5.084140255,5.107470346,5.143568067,5.192372203,5.255959759,5.322928756,5.383415069,5.440685415,5.512005774,5.612023238,5.75287973,5.932917238,6.120672541,6.295556588,6.449909514,6.587248495,6.713645827,6.81573989,6.893294576,6.959639655,7.00777646,6.9968442,6.92291357,6.815276568,6.71515188,6.660634744,6.646645456,6.668588498,6.72573903,6.79170362,6.841196604,6.883658453,6.934382423,7.012615857,7.120495474,7.254949068,7.422350029,7.618298697,7.84180791,8.095128881,8.370411051,8.56900649,8.726242943,8.861504506,8.915551538,8.95300376,8.975294626,8.982362866,8.982161035,8.985470135,9.007444822,9.032092449,9.052518063,9.08379616,9.130941533,9.191079135,9.262207625,9.337539954,9.430555328,9.550330621,9.685597147,9.84431426
Greenland,GRL,1.97515876,2.041274114,2.109893279,2.165894127,2.213233713,2.249669166,2.314432344,2.388261742,2.446926721,2.496230714,2.547679576,2.639901891,2.755759686,2.870813397,2.987224062,3.097628712,3.205632553,3.315305897,3.408131258,3.486631231,3.55546242,3.598221591,3.625757192,3.641505078,3.64284018,3.648064637,3.655483691,3.660930717,3.684873489,3.731565956,3.81571611,3.924897813,4.050280584,4.195986214,4.327609267,4.448129061,4.58273767,4.713582537,4.831395608,4.936148218,5.036131283,5.142233888,5.239105454,5.345637554,5.476031372,5.671770352,5.947791801,6.22839811,6.491096284,6.732575033,6.960834768,7.169442594,7.335605043,7.471161903,7.611813592,7.801304243,8.025431004,8.258012606,8.472045914,8.668794307,8.986818738,9.458065893
Guatemala,GTM,2.407113884,2.426317714,2.44880614,2.469247654,2.486244161,2.503076746,2.517192888,2.524840148,2.527063161,2.527327989,2.530363779,2.539316187,2.554092057,2.575528392,2.608351818,2.651282903,2.689340302,2.726103423,2.767165957,2.803777472,2.834553585,2.860839139,2.91437502,2.991554168,3.051883272,3.100986676,3.155671898,3.220192849,3.292725134,3.368083264,3.441079476,3.515242123,3.592385652,3.667924549,3.710905712,3.724212566,3.741793986,3.76528798,3.789545497,3.812800004,3.838561425,3.864455849,3.889895048,3.918204231,3.950457176,3.986754096,4.024978964,4.062820232,4.099402759,4.134546651,4.167943043,4.202743481,4.243822805,4.296560616,4.357231315,4.419572346,4.486866018,4.563988433,4.653960429,4.756254809,4.850582586,4.900441881
Guam,GUM,1.284982971,1.33473214,1.380407757,1.431883267,1.484345686,1.533860819,1.580380806,1.623742214,1.653820602,1.668708253,1.690826727,1.725319043,1.773958951,1.840694006,1.926959452,2.035636199,2.154258068,2.282109649,2.414140506,2.559154649,2.684384237,2.766283491,2.841933582,2.91601752,3.005702096,3.11328208,3.211950275,3.309176333,3.425784684,3.594605146,3.804691766,4.012022211,4.204004945,4.363718815,4.495324416,4.614774741,4.729066304,4.833473725,4.93519617,5.041825815,5.174561061,5.33978028,5.516339869,5.696055329,5.866015463,6.0134829,6.131471079,6.220734568,6.304465942,6.418155304,6.659288681,7.041696599,7.468207606,7.919295557,8.393044194,8.864256034,9.323033149,9.77574938,10.23369971,10.70280624,11.11025758,11.45519369
Guyana,GUY,3.327327989,3.329864636,3.305951142,3.292879203,3.292908724,3.3080978,3.336569965,3.374344229,3.416306185,3.456506105,3.492392538,3.512029287,3.515959631,3.519484069,3.526634454,3.539950603,3.560203171,3.584356259,3.608404018,3.629584916,3.646028434,3.662051133,3.678243186,3.693411574,3.712144349,3.739301721,3.777189047,3.824772769,3.876063023,3.921519145,3.951860252,3.964539546,3.951151547,3.918082361,3.88428462,3.848796611,3.81536963,3.791258337,3.780709968,3.782845699,3.794211456,3.814442962,3.838497692,3.885221642,3.956934581,4.032070174,4.111594972,4.200145006,4.299012133,4.40913774,4.535843189,4.684842052,4.838594774,4.980931082,5.126312216,5.281041441,5.441075924,5.605881151,5.706136364,5.847990555,6.047087187,6.164558079
High income,HIC,8.655050867,8.757068545,8.854873311,8.948153933,9.052293557,9.168112932,9.296016526,9.441722148,9.571173152,9.680511951,9.802368784,9.925763434,10.0629139,10.21213586,10.36403674,10.52101769,10.68006365,10.84780411,11.01230393,11.15430527,11.2374849,11.25157541,11.23153831,11.18991173,11.20314796,11.3242542,11.48856154,11.64940711,11.82772745,11.99847851,12.15401522,12.32195471,12.49109336,12.65416506,12.82806879,13.01072346,13.17716512,13.32505911,13.46153968,13.59412707,13.73644348,13.90626832,14.07674653,14.23272316,14.39755865,14.57829926,14.75127519,14.90580746,15.06925334,15.25140855,15.42218365,15.6328012,15.94634194,16.30347065,16.65311427,16.96288425,17.28250692,17.60692407,17.90994019,18.23533853,18.58246351,18.93368412
"Hong Kong SAR, China",HKG,2.703030272,2.816732748,2.921210529,3.041100027,3.185108071,3.367393766,3.56339043,3.749703463,3.93549316,4.126489254,4.335572694,4.525276119,4.685074498,4.852513275,5.032833288,5.243136179,5.485435269,5.731341038,5.963358062,6.183312204,6.420551227,6.654493277,6.854199951,7.032655532,7.219403285,7.455171037,7.70848554,7.949661676,8.178995172,8.393899012,8.635285657,8.904654672,9.165043676,9.417612181,9.683139433,10.00809756,10.30411813,10.50136961,10.71446439,10.94510517,11.16827696,11.42000677,11.69096784,11.95800046,12.20815042,12.43594648,12.62185292,12.74582121,12.86726792,13.04929316,13.285346,13.5772127,13.93621977,14.36773233,14.89195794,15.49873014,16.10748061,16.69378693,17.31581202,18.00317671,18.76041825,19.60327055
Honduras,HND,3.276384424,3.258544213,3.252303603,3.250550776,3.243145994,3.227819003,3.206881328,3.180593182,3.1503838,3.11946001,3.089548372,3.059109123,3.027042607,2.993273574,2.960874556,2.985210873,3.058971205,3.125724691,3.182092673,3.222071803,3.246924952,3.258036061,3.257768922,3.254906098,3.260737327,3.27900106,3.308509949,3.349148923,3.340627354,3.282614002,3.230545033,3.184069311,3.140741137,3.101354314,3.069503376,3.046097242,3.030025937,3.020289995,3.011427214,3.003682825,2.999019788,2.997077376,2.999975427,3.005451146,3.010839238,3.016538982,3.024679802,3.036931719,3.05494091,3.081692375,3.119294823,3.168255812,3.23251425,3.314260327,3.409057109,3.517373786,3.635724155,3.757047223,3.880908009,4.00678634,4.117187885,4.197883794
Heavily indebted poor countries (HIPC),HPC,3.016436249,3.005777277,2.999989376,2.994688301,2.990467685,2.987239851,2.98523186,2.98526462,2.987233819,2.989429581,2.990118625,2.988491867,2.986093816,2.985491575,2.986055534,2.987567787,2.992577295,2.99843446,3.002741015,3.00666711,3.005450385,3.000370812,2.996424275,2.989092951,2.980894339,2.975978805,2.97304551,2.976116093,2.976149524,2.969302857,2.963571891,2.958383151,2.948392852,2.934183441,2.917928916,2.901706214,2.890306501,2.882142836,2.874357893,2.867411387,2.863040597,2.858185323,2.85101836,2.842630002,2.83392513,2.825754823,2.818870587,2.81373731,2.809494036,2.808385937,2.810809825,2.815408227,2.821160738,2.824522395,2.826531328,2.833403256,2.845669504,2.861210554,2.880912834,2.904067587,2.917659646,2.91596055
Croatia,HRV,7.536584669,7.663896953,7.821724982,8.011786012,8.240910279,8.504178485,8.785433149,9.064785409,9.334010755,9.605496536,9.888889334,10.18172544,10.48159072,10.78396033,11.0789544,11.3575635,11.61379725,11.83898706,12.01201094,12.08239283,11.97423754,11.67570866,11.28681741,10.94622465,10.80410153,10.87342622,11.0424186,11.24002505,11.4536096,11.69136568,11.95609543,12.27754771,12.65900093,13.01305556,13.34123746,13.79414824,14.26977332,14.64487259,15.00097909,15.34298635,15.65931263,16.00102202,16.3630943,16.66713553,16.94990266,17.21886777,17.45819156,17.67483473,17.82990233,17.89828438,17.88600086,17.98752321,18.25941925,18.58538472,18.97734159,19.39123088,19.7813034,20.18960676,20.63122448,21.10572513,21.570897,21.97091698
Haiti,HTI,3.266392618,3.286230664,3.319480608,3.36216097,3.413860884,3.474483126,3.54177093,3.614939464,3.690945471,3.765672854,3.837218842,3.904888015,3.967151829,4.023662591,4.073646915,4.115787502,4.149842719,4.175962142,4.194040636,4.203535387,4.204606019,4.197981788,4.184011934,4.164027825,4.138902197,4.108844729,4.074957605,4.037867361,3.998323842,3.955817086,3.910513729,3.865799233,3.822757564,3.782613253,3.748565423,3.722561121,3.704491813,3.692616933,3.68780344,3.692199761,3.703943596,3.722493466,3.74926738,3.782469734,3.815398099,3.847792236,3.881996761,3.916806441,3.952921321,3.989944133,3.994872436,3.99892529,4.030562676,4.049753021,4.07406696,4.117801082,4.169617482,4.228288864,4.294069397,4.365388706,4.433114882,4.48978294
Hungary,HUN,9.030274098,9.259676052,9.497305383,9.758098691,10.05662499,10.35102223,10.64608657,10.93428991,11.1770619,11.37176578,11.54799064,11.73746464,11.96995129,12.22636243,12.47960522,12.70440546,12.89101389,13.08864786,13.27163915,13.42555251,13.40639344,13.11618146,12.73942226,12.35932264,12.20533893,12.33390192,12.53231081,12.76016751,12.99705284,13.18770079,13.36708658,13.56350184,13.7193269,13.86518487,14.02955049,14.21940446,14.39489711,14.55120054,14.72465581,14.87178815,15.00231571,15.12115646,15.22638319,15.33430513,15.4494592,15.59002357,15.74469682,15.93180138,16.13444791,16.36236691,16.56124945,16.75605377,17.03648321,17.36418997,17.72692592,18.09625135,18.47453076,18.80568082,19.14355116,19.61258297,20.09745582,20.41988361
IBRD only,IBD,3.943218541,3.941819247,3.953317322,3.963384008,3.976391603,4.002350442,4.035723355,4.073489389,4.11533011,4.155805446,4.19377127,4.237168566,4.288352833,4.343032383,4.406954135,4.475414885,4.541614033,4.608345162,4.677141566,4.74261698,4.788506438,4.809051982,4.815757625,4.824130248,4.84206503,4.865641658,4.895220628,4.931635303,4.979975666,5.045271431,5.117446076,5.193167672,5.28165258,5.3852914,5.489975644,5.592911667,5.694017863,5.794039812,5.898293917,6.000804558,6.104233882,6.21491707,6.334091596,6.453633909,6.562318969,6.663056322,6.76032399,6.842256794,6.904514457,6.965411705,7.037722747,7.138552,7.269911612,7.424103707,7.613650458,7.844343296,8.095745601,8.371962565,8.669991201,8.977628816,9.282986449,9.543475586
